Feature,Normalized.Dispersion
ENSG00000170365,-0.9232973867165659
ENSG00000151611,10.518453709528032
ENSG00000151612,0.20222103969807975
ENSG00000164167,5.061741508498538
ENSG00000250673,nan
ENSG00000120519,4.983935832408259
ENSG00000151617,-1.2062984379544204
ENSG00000164168,-0.3944716800225389
ENSG00000164169,1.407716264993506
ENSG00000071205,-0.91767075113512
ENSG00000151623,-1.3175246612252918
ENSG00000170390,1.35470313084002
ENSG00000198589,-0.9265874009191195
ENSG00000145425,-1.6471244139539343
ENSG00000109686,0.9282120334026109
ENSG00000270681,0.34271418951336957
ENSG00000164142,nan
ENSG00000059691,2.9734438500425484
ENSG00000245954,-0.4776321741934658
ENSG00000270883,nan
ENSG00000109670,-0.34693213353739355
ENSG00000268471,-0.39443889593700104
ENSG00000170006,-0.7350377074609082
ENSG00000248571,1.4502837620671396
ENSG00000169989,-0.8187983954278337
ENSG00000164144,-1.1780014624944164
ENSG00000287642,0.8670023375217585
ENSG00000137460,5.955902180110516
ENSG00000249022,-1.0688528854320336
ENSG00000109654,-0.31442065195880853
ENSG00000121211,10.326816336613986
ENSG00000121210,1.5344352471247868
ENSG00000137462,-0.4664204510630875
ENSG00000145428,nan
ENSG00000145423,-1.0200191768956905
ENSG00000171566,1.8771540048441016
ENSG00000121207,-0.32813613480341025
ENSG00000164114,2.0016185194447638
ENSG00000164116,33.514598144360114
ENSG00000260244,-0.7657437177922596
ENSG00000061918,-1.2622849119670705
ENSG00000151790,-0.649713351794
ENSG00000256043,-0.556287132612023
ENSG00000145431,-0.7413523268913124
ENSG00000109738,-0.1979115160293404
ENSG00000120251,nan
ENSG00000164125,-0.49649289855880224
ENSG00000248429,1.3224285972233205
ENSG00000164124,0.29861691994450185
ENSG00000205208,-0.6721950362998358
ENSG00000171503,0.9517014385560826
ENSG00000171497,-0.41087878447672666
ENSG00000052795,-1.0989736566587038
ENSG00000109756,-0.5172804213319195
ENSG00000168843,0.2788825180774188
ENSG00000145414,-1.5542066611218472
ENSG00000198498,0.9102827538218738
ENSG00000145416,0.5951262208993137
ENSG00000273449,-0.8749022282733738
ENSG00000248771,nan
ENSG00000183439,nan
ENSG00000170088,1.0883392379453987
ENSG00000109466,-0.8331485385125037
ENSG00000052802,-0.8483418857169025
ENSG00000109472,3.8872130909670823
ENSG00000038295,0.23391454540912435
ENSG00000287188,nan
ENSG00000137628,0.27609722366254635
ENSG00000181381,0.5449566436763696
ENSG00000129116,4.068947046303729
ENSG00000145439,0.3835488596431514
ENSG00000154447,2.655971636583227
ENSG00000137601,29.632256935597837
ENSG00000109572,3.1801487350177533
ENSG00000056050,-0.5906621303230216
ENSG00000198948,0.696306138449733
ENSG00000109576,-1.086962930374667
ENSG00000174473,nan
ENSG00000245213,-0.5967877872941627
ENSG00000109586,4.351381018897505
ENSG00000164104,1.0
ENSG00000272870,7.7978041223735755
ENSG00000164105,-0.3537840298224968
ENSG00000164106,0.5409806493899911
ENSG00000288025,nan
ENSG00000286039,nan
ENSG00000164107,-0.9762359219982688
ENSG00000164117,-0.5185718070898176
ENSG00000164118,10.645488686400544
ENSG00000164120,3.2878814217156553
ENSG00000145451,nan
ENSG00000150625,2.7588587184224385
ENSG00000150627,-0.15807911128676913
ENSG00000150628,nan
ENSG00000129128,0.815279329506069
ENSG00000150630,1.003345722769658
ENSG00000109674,nan
ENSG00000038002,-1.1950035564999077
ENSG00000250131,nan
ENSG00000177822,1.959316534203241
ENSG00000218336,1.7954962183219318
ENSG00000272646,nan
ENSG00000129187,-1.6674359590441064
ENSG00000251359,nan
ENSG00000151718,-0.7128793005621147
ENSG00000168564,-0.5588571902667879
ENSG00000232648,-0.7815748217484456
ENSG00000168556,2.408431290040639
ENSG00000272744,-1.1622684536604015
ENSG00000182552,0.3193142392303668
ENSG00000168538,7.7579258277473215
ENSG00000173320,1.2148494390467266
ENSG00000164303,1.2426665320095769
ENSG00000180712,0.00257648550877653
ENSG00000249096,-0.9865919212596531
ENSG00000168310,0.5182283115175126
ENSG00000270426,0.7678976716963527
ENSG00000271646,2.474684483490884
ENSG00000271538,1.8805439596674502
ENSG00000164305,-0.42211769128643745
ENSG00000164306,4.415616530699615
ENSG00000151725,-1.6293838859956267
ENSG00000151726,0.23894364867811524
ENSG00000151729,-1.3336091867119002
ENSG00000164323,5.638753962439155
ENSG00000109762,0.7067760790484315
ENSG00000109771,3.0920888558411526
ENSG00000186352,7.003908389158593
ENSG00000109775,2.2281681639759405
ENSG00000205129,0.2808935793972006
ENSG00000249679,-1.5307882595387072
ENSG00000154553,-0.5609469961137115
ENSG00000154556,1.8480738232537628
ENSG00000164342,-0.9101205879070098
ENSG00000109794,-1.1032740311588793
ENSG00000145476,1.0016876039133338
ENSG00000164344,0.6700362251546839
ENSG00000083857,-1.4088384245488268
ENSG00000179046,nan
ENSG00000272566,-1.464508718890284
ENSG00000245685,nan
ENSG00000109536,-1.944932457649369
ENSG00000153404,2.488292210707763
ENSG00000164366,2.0156146798070127
ENSG00000073578,3.203958740323234
ENSG00000248925,-1.0544910086231727
ENSG00000249915,0.8152824172940554
ENSG00000063438,5.684930974775892
ENSG00000221990,-1.2061270517509912
ENSG00000180104,-0.28303922193308784
ENSG00000225138,-0.5353388495425122
ENSG00000112877,-0.20101715627043562
ENSG00000171368,-1.3239443463238485
ENSG00000271781,0.2510729033082842
ENSG00000206077,nan
ENSG00000188818,1.0705634782555415
ENSG00000028310,0.9367149714046809
ENSG00000071539,-1.2313509487569139
ENSG00000215246,nan
ENSG00000145506,2.5427659732664547
ENSG00000113504,-0.6538436274875293
ENSG00000164362,11.125145755425697
ENSG00000049656,-0.20408755171894669
ENSG00000286388,-0.9585390437828135
ENSG00000153395,-0.7463807526089256
ENSG00000171421,0.6420504808207733
ENSG00000145494,-0.5490318078060702
ENSG00000170561,nan
ENSG00000186493,1.60662368293109
ENSG00000286753,-1.5285381872417005
ENSG00000164151,0.3172678989171826
ENSG00000133398,-1.412707748703327
ENSG00000215218,-0.42490963372042007
ENSG00000250056,nan
ENSG00000037474,0.426692064354866
ENSG00000145545,0.22643334518299377
ENSG00000112941,-0.7511902045856069
ENSG00000078295,-0.774455557562008
ENSG00000215217,3.4061352131425098
ENSG00000124275,-1.0982224111194967
ENSG00000124279,0.16318607210606662
ENSG00000251168,nan
ENSG00000288002,-1.419828537179223
ENSG00000245729,nan
ENSG00000272049,-1.8389344395258713
ENSG00000247516,-1.0701482753687488
ENSG00000260981,nan
ENSG00000250198,0.13695684002128303
ENSG00000112902,1.9167975711698095
ENSG00000250786,2.257756632242867
ENSG00000272417,nan
ENSG00000150756,-0.3510024086174517
ENSG00000248968,nan
ENSG00000150753,-0.9210613228354336
ENSG00000271980,nan
ENSG00000164237,1.5588747935259826
ENSG00000259802,0.13261319286432385
ENSG00000145495,0.9162339173482426
ENSG00000250600,nan
ENSG00000145491,nan
ENSG00000164236,-0.3356233415588648
ENSG00000112977,-2.028815853055602
ENSG00000248783,-2.1777498631476635
ENSG00000248131,0.3117496838628901
ENSG00000039139,nan
ENSG00000038382,0.23259759138114566
ENSG00000145569,-0.23912451615419872
ENSG00000261360,0.623802459384756
ENSG00000154124,-0.4606495451933453
ENSG00000154122,2.0239120466891882
ENSG00000272057,nan
ENSG00000286441,nan
ENSG00000183580,4.032236191924708
ENSG00000173545,-1.673108078400488
ENSG00000154153,-1.4545766019113053
ENSG00000145555,0.5779379560168568
ENSG00000176788,-0.4375024164470075
ENSG00000215196,-1.8401630376264289
ENSG00000248455,nan
ENSG00000248693,-0.25908354470457867
ENSG00000249359,nan
ENSG00000164256,nan
ENSG00000113361,-0.08906502280192755
ENSG00000113360,-0.9098722845811562
ENSG00000082213,0.7711696240289269
ENSG00000133401,1.2159637900875329
ENSG00000250764,1.14826787598814
ENSG00000113384,0.008460657559101968
ENSG00000272086,1.2550245699390894
ENSG00000150712,-1.27390610982632
ENSG00000056097,2.1187058317629797
ENSG00000113387,-0.08615428272613934
ENSG00000113389,nan
ENSG00000250697,nan
ENSG00000249572,14.873452092589396
ENSG00000113407,-0.8658832590193006
ENSG00000151388,0.35752208408451197
ENSG00000164175,1.155609567725737
ENSG00000242110,0.7219046341626277
ENSG00000082196,-0.3908502236457372
ENSG00000271874,nan
ENSG00000039560,-0.38506466776328824
ENSG00000272323,1.0561450097448088
ENSG00000205838,-1.9855929534555603
ENSG00000113456,2.4562423222924905
ENSG00000113460,0.13764177973432837
ENSG00000168724,-1.101268254751243
ENSG00000113494,-0.864309389404754
ENSG00000152582,3.2883954109411917
ENSG00000168685,-0.18840467236334504
ENSG00000152611,nan
ENSG00000164187,0.2591549167589375
ENSG00000145604,1.2824946777638557
ENSG00000152620,6.841506596593064
ENSG00000164188,2.1666285710451114
ENSG00000079215,1.903963641645469
ENSG00000250155,4.500303397549125
ENSG00000285967,-1.0987362501828255
ENSG00000164190,-0.045982191101843706
ENSG00000197603,-0.12745273586116299
ENSG00000286193,-1.3502440295029878
ENSG00000113569,-0.7193743687274785
ENSG00000082068,0.14842565454924642
ENSG00000248587,-0.6296750767010071
ENSG00000168621,-1.093387733214891
ENSG00000248461,-1.6006004850770381
ENSG00000164318,0.7765146740385883
ENSG00000251257,nan
ENSG00000113594,0.5833824133219679
ENSG00000244968,-0.741095508250589
ENSG00000249740,nan
ENSG00000145623,-0.6357669375945207
ENSG00000164327,-0.8136219422642178
ENSG00000286809,1.0
ENSG00000082074,1.5217998637244479
ENSG00000153071,-0.12253629446712154
ENSG00000271334,nan
ENSG00000113638,-0.5450416096298563
ENSG00000171522,1.4245382808808693
ENSG00000132356,18.58608449494897
ENSG00000145592,-1.7514803515366575
ENSG00000132357,3.5209515317785502
ENSG00000112936,-0.6428526207446243
ENSG00000039537,nan
ENSG00000083720,5.530947972718236
ENSG00000248668,nan
ENSG00000205765,1.6780070036303556
ENSG00000151876,0.9896724074949373
ENSG00000112964,-0.08879362804641214
ENSG00000198865,0.07837687303860566
ENSG00000250722,1.22360853879834
ENSG00000287263,3.8126855277624316
ENSG00000286656,nan
ENSG00000271788,0.9394504945347352
ENSG00000177738,1.2278032673467054
ENSG00000251131,-0.7431387392489237
ENSG00000272382,0.38336851756408447
ENSG00000177721,3.0495114394809626
ENSG00000215068,3.180884718673654
ENSG00000272144,nan
ENSG00000172262,-0.931288890473238
ENSG00000177453,0.48886390529400564
ENSG00000112972,-1.9146404898394367
ENSG00000261604,nan
ENSG00000151882,-1.3495772574522895
ENSG00000151881,0.861320325656831
ENSG00000172244,-0.8544117835397638
ENSG00000172239,0.5289275157754598
ENSG00000248092,-0.38322614045138087
ENSG00000112992,-0.7523378932305257
ENSG00000251141,-1.0394807933799002
ENSG00000112996,-0.44704393022894884
ENSG00000272335,2.45582099222114
ENSG00000170571,-0.6950324010023977
ENSG00000151883,7.122696890119568
ENSG00000259663,-0.45083432427875697
ENSG00000016082,-1.3360986952900435
ENSG00000152684,-0.9208039422633792
ENSG00000213949,-1.1477510347065223
ENSG00000164171,-0.8894725640373751
ENSG00000272123,-0.9483628445601148
ENSG00000164172,0.9526332040618746
ENSG00000247796,-0.9452719459371859
ENSG00000134363,0.12000519513642534
ENSG00000164258,2.869780510356271
ENSG00000272416,nan
ENSG00000185305,0.28164227779354495
ENSG00000178996,-1.5391705122462733
ENSG00000164283,-0.08922459239821294
ENSG00000240535,3.26782142062724
ENSG00000113088,-1.331458738850377
ENSG00000145649,14.945195424639156
ENSG00000164294,-0.5224400734777808
ENSG00000067248,-1.207521079829944
ENSG00000039123,-0.5986899720336747
ENSG00000067113,-0.6459498499765285
ENSG00000177058,-0.7591788112224963
ENSG00000164509,nan
ENSG00000134352,1.397704451142907
ENSG00000262211,nan
ENSG00000249236,-1.6224129931915792
ENSG00000227908,nan
ENSG00000164512,5.191044435834005
ENSG00000248727,nan
ENSG00000225940,nan
ENSG00000234553,nan
ENSG00000095015,0.8440884203063019
ENSG00000155542,-0.7629215896982872
ENSG00000155545,-0.35988476826033994
ENSG00000271828,0.8206217379514934
ENSG00000062194,-0.24123470058980093
ENSG00000250961,5.1994087621299165
ENSG00000248132,nan
ENSG00000145632,-0.8460074867255072
ENSG00000175857,-0.5284675021786824
ENSG00000152932,-0.28644326388043634
ENSG00000113448,-0.2872192565035531
ENSG00000035499,-0.7737579713729964
ENSG00000287434,nan
ENSG00000164181,-0.14865428929457242
ENSG00000272308,-0.2116080255870713
ENSG00000049167,-0.8008057363162152
ENSG00000164182,-1.1706607517364496
ENSG00000188725,-1.2419045231800192
ENSG00000130449,0.6454111820449547
ENSG00000068796,0.8740187709948237
ENSG00000086189,-1.297503904947065
ENSG00000086200,-0.7942382360000165
ENSG00000164197,nan
ENSG00000153006,5.688694614115323
ENSG00000153015,-1.10903542321213
ENSG00000272370,0.6229694783723254
ENSG00000272354,nan
ENSG00000049192,9.890497651297851
ENSG00000250081,-1.670545531924781
ENSG00000123219,-0.3303407393976965
ENSG00000113593,1.3422102211004239
ENSG00000113595,4.227054083947439
ENSG00000253251,-0.15829140815300233
ENSG00000113597,3.4652294076030365
ENSG00000197860,-1.2465874249539548
ENSG00000123213,10.703655938787554
ENSG00000269961,nan
ENSG00000112851,-0.6163104143835152
ENSG00000286314,nan
ENSG00000285999,0.8176522671474047
ENSG00000153914,1.7051200092084653
ENSG00000251391,nan
ENSG00000069020,0.3926918861229245
ENSG00000229666,nan
ENSG00000134061,0.9936337737936785
ENSG00000249364,nan
ENSG00000249894,nan
ENSG00000145675,-0.22289776674137998
ENSG00000248884,nan
ENSG00000249335,nan
ENSG00000145740,-0.5987672855554013
ENSG00000248664,-1.2040642174632314
ENSG00000134057,13.7319766251872
ENSG00000153044,-0.6493649832054792
ENSG00000134056,0.5268411930826735
ENSG00000134058,0.7064535404202028
ENSG00000183323,2.8788109165744147
ENSG00000085231,-1.7008275306515956
ENSG00000273841,0.18193262846482447
ENSG00000152942,0.003842102686131892
ENSG00000152939,nan
ENSG00000197822,-0.3640689689288443
ENSG00000183474,11.47045697929502
ENSG00000205572,-1.9541663967473668
ENSG00000205571,5.5227567502331665
ENSG00000269983,-1.8099681328389818
ENSG00000172058,-1.3033572509019509
ENSG00000172062,-1.5005237377789642
ENSG00000249437,-0.07884044016221944
ENSG00000145736,6.8909573263171415
ENSG00000145734,-0.16441538225012153
ENSG00000131844,-1.3591536425742596
ENSG00000285804,nan
ENSG00000131711,-0.38640862738894166
ENSG00000113048,3.6003875818151054
ENSG00000049883,-0.5936880111781757
ENSG00000083312,4.640820584275277
ENSG00000271926,1.7582554938503951
ENSG00000272081,-1.5303112602265472
ENSG00000157107,-0.6363247649651357
ENSG00000157111,nan
ENSG00000251493,9.660302615442951
ENSG00000272525,-1.0610201794297043
ENSG00000145741,-1.0102116939889747
ENSG00000164331,-1.047286247806031
ENSG00000164338,-0.0658984850302482
ENSG00000214944,-0.8686085796731104
ENSG00000171617,3.0723319429295324
ENSG00000049860,-0.8090609537168824
ENSG00000164347,-0.9470573027050607
ENSG00000164346,1.6271488577370457
ENSG00000198780,-0.873189332701028
ENSG00000176928,0.08952929431014515
ENSG00000145700,nan
ENSG00000113161,-1.2396785846094276
ENSG00000113163,-1.2416492294064225
ENSG00000271815,-0.3964891425566306
ENSG00000122008,-0.0015723105686563552
ENSG00000272040,1.7230071317178102
ENSG00000189045,0.5379688363357901
ENSG00000152359,2.259379749889346
ENSG00000145703,-0.7119984475712525
ENSG00000164220,1.6165059689671508
ENSG00000225407,nan
ENSG00000181104,2.9338140738440504
ENSG00000164251,nan
ENSG00000171643,nan
ENSG00000145708,1.2019790538713615
ENSG00000164252,-1.2927012948990169
ENSG00000132846,0.3040647816132766
ENSG00000250802,4.179642949488759
ENSG00000113231,-0.6791299574015033
ENSG00000164253,5.258294365978668
ENSG00000171530,-0.4316110591449777
ENSG00000132842,0.3085960444591993
ENSG00000245556,-1.3218226299122833
ENSG00000085365,11.485389193040898
ENSG00000145685,-0.3151276580693174
ENSG00000113273,-1.3877300143447637
ENSG00000132837,6.02221300296897
ENSG00000132840,12.38151181991816
ENSG00000152409,1.0402007050115205
ENSG00000152413,1.0554110306594067
ENSG00000164329,0.15674624121319936
ENSG00000164309,1.8239712470807183
ENSG00000177034,-1.2010092906908914
ENSG00000113296,0.9290038060412793
ENSG00000249825,12.007070156491844
ENSG00000164300,0.3706208945259131
ENSG00000039319,1.466858078646201
ENSG00000249042,0.09314010779208233
ENSG00000152380,3.4801683287759633
ENSG00000228716,2.235972875637649
ENSG00000113318,3.508608391813094
ENSG00000251450,0.9431123759376889
ENSG00000113319,-0.3604585956173562
ENSG00000247572,2.7659765437819455
ENSG00000131730,nan
ENSG00000131732,0.14565431019381866
ENSG00000286721,nan
ENSG00000145687,0.5451658655190736
ENSG00000249483,-0.5486192370522863
ENSG00000152348,1.17102665267819
ENSG00000186468,-1.6598206544332663
ENSG00000205464,-0.7241828709564208
ENSG00000249664,nan
ENSG00000271862,-0.8822964483369689
ENSG00000174695,-1.14259483794821
ENSG00000152422,-0.4137969390399243
ENSG00000038427,3.6149770939926658
ENSG00000145681,-1.5288719678472338
ENSG00000164176,2.595988083159084
ENSG00000250320,4.2801642407751945
ENSG00000127184,-0.7578939331139005
ENSG00000233828,nan
ENSG00000145715,-1.2159859088632252
ENSG00000134480,7.011270791647085
ENSG00000164180,11.626371623478168
ENSG00000247828,1.1255762895642898
ENSG00000245526,1.4955282966951147
ENSG00000245864,2.5788598873946613
ENSG00000081189,-0.0011633868111668108
ENSG00000248309,-2.565154979156438
ENSG00000260871,7.515305171322922
ENSG00000153140,-1.0079874820374177
ENSG00000255647,-0.5184202047287686
ENSG00000176055,9.402967602243962
ENSG00000113356,4.412695384036385
ENSG00000176018,2.1907128395488944
ENSG00000164199,-1.6854129390540848
ENSG00000248323,20.013012168160177
ENSG00000113369,0.2630878841686237
ENSG00000281357,-1.686634169346139
ENSG00000237187,0.2782302129711032
ENSG00000175745,-0.5093183241219362
ENSG00000113391,1.4111829500990571
ENSG00000248483,nan
ENSG00000251023,-0.32746475569854094
ENSG00000185261,-2.5369094950834548
ENSG00000133302,1.835924589905636
ENSG00000175471,2.482616748579763
ENSG00000198677,-0.3300852268526206
ENSG00000164291,-0.23950023418219138
ENSG00000178015,0.9624433749904819
ENSG00000175449,2.4856838592222488
ENSG00000145757,-0.07054652860017466
ENSG00000250240,-1.1456694070299842
ENSG00000164292,0.3051843742215937
ENSG00000173221,-1.025047125019201
ENSG00000236882,nan
ENSG00000272021,nan
ENSG00000118985,-1.1199233574976954
ENSG00000175426,nan
ENSG00000153113,2.6397707791826615
ENSG00000164307,0.004207627260572555
ENSG00000272109,nan
ENSG00000247121,-1.1385111365179672
ENSG00000164308,1.0411454018397548
ENSG00000113441,-1.2008802943688104
ENSG00000145721,1.682978603878432
ENSG00000058729,-0.09337085355367482
ENSG00000286828,23.531290933396484
ENSG00000174136,0.7755659300004271
ENSG00000246763,-1.4766856373307227
ENSG00000279232,nan
ENSG00000153922,5.43387758076104
ENSG00000248489,3.2054862989748
ENSG00000247877,1.532621813392187
ENSG00000174132,-1.5729448687906322
ENSG00000113532,2.8339913069408498
ENSG00000173930,nan
ENSG00000145730,0.7708969412646962
ENSG00000145723,-0.7361611856302497
ENSG00000145725,-0.31275808606262473
ENSG00000181751,1.632345969827188
ENSG00000112874,0.11615597312920709
ENSG00000251574,nan
ENSG00000184349,-0.9518656367829329
ENSG00000145743,9.937943433857312
ENSG00000272523,-1.5907130436428998
ENSG00000151422,4.09379175181513
ENSG00000198961,0.21573168247164845
ENSG00000271849,nan
ENSG00000112893,3.0328704036014047
ENSG00000186952,-2.8461449773298435
ENSG00000164209,0.3985221546019822
ENSG00000145777,nan
ENSG00000134987,0.9180374665364754
ENSG00000152495,0.2327212080084599
ENSG00000164211,-1.2272187822005256
ENSG00000134986,-0.9100078976179972
ENSG00000129595,-0.2132811496818675
ENSG00000224032,-0.0890053986030638
ENSG00000278921,nan
ENSG00000134982,1.2261662367574937
ENSG00000153037,3.595023158508495
ENSG00000129625,-0.8695663635918196
ENSG00000172795,4.564123115000618
ENSG00000171444,2.0132529443982325
ENSG00000047188,-0.06524188031185041
ENSG00000080709,-1.1896130431621534
ENSG00000152503,16.70948977348929
ENSG00000164219,1.9760056753446777
ENSG00000271797,0.8528516427049141
ENSG00000164221,1.691521589699983
ENSG00000145780,0.39124623988321444
ENSG00000243414,-1.0599624873529474
ENSG00000249249,1.336792746335047
ENSG00000134970,6.765639770863806
ENSG00000129596,nan
ENSG00000145782,-1.504341275927666
ENSG00000177879,-1.3975003556435006
ENSG00000172901,nan
ENSG00000272265,0.5435322734537751
ENSG00000271918,9.546804217704072
ENSG00000145781,1.1703040275222996
ENSG00000092421,0.7366580052038011
ENSG00000248445,nan
ENSG00000249167,nan
ENSG00000250427,nan
ENSG00000169570,0.3209982633662481
ENSG00000172869,3.649957889438701
ENSG00000145779,0.3187608054160231
ENSG00000133835,-0.3806938488961035
ENSG00000261036,-0.038561991962711845
ENSG00000184838,0.5268674047482662
ENSG00000151304,3.560008474368898
ENSG00000113083,0.2741331307629777
ENSG00000205302,-1.2464494392348777
ENSG00000064652,-0.9517194556994453
ENSG00000168938,-0.15461150646609864
ENSG00000061455,nan
ENSG00000168944,-1.4388662672203887
ENSG00000151292,-0.3447287544122346
ENSG00000253807,nan
ENSG00000168916,-0.8101757464837988
ENSG00000155324,0.6229276846353748
ENSG00000164904,1.4634551052790215
ENSG00000164902,0.269132509668278
ENSG00000113368,-1.1689611226483467
ENSG00000173926,0.3842159096835382
ENSG00000164241,2.1267280454296706
ENSG00000145794,-0.10146851401540122
ENSG00000164244,-0.8164911185424871
ENSG00000245937,-1.2763715110656213
ENSG00000064651,-0.7818150066925365
ENSG00000138829,13.783787617099962
ENSG00000066583,-0.0012620673599146779
ENSG00000198108,-0.6709408293567525
ENSG00000169567,-1.310045411477122
ENSG00000186687,1.8365891288881775
ENSG00000158985,-0.6371155451775063
ENSG00000158987,4.328357092740279
ENSG00000217128,-0.08610540157926852
ENSG00000239642,-1.2115660745061738
ENSG00000164398,-0.6623887002638087
ENSG00000072682,2.433873392595179
ENSG00000131435,-1.0175047059226012
ENSG00000197208,-0.4367500389118594
ENSG00000233006,-0.3633839776825899
ENSG00000197375,0.17903550440371419
ENSG00000197536,0.5796992851023582
ENSG00000234290,1.4862027275166991
ENSG00000125347,-1.1816021132970005
ENSG00000113522,0.6427533418589894
ENSG00000131437,-0.5681851599784639
ENSG00000205089,nan
ENSG00000164402,-0.9790197975535658
ENSG00000198944,nan
ENSG00000164403,-0.03408998478242111
ENSG00000164404,nan
ENSG00000164405,-1.3542819010747813
ENSG00000164406,0.0840265761116102
ENSG00000072364,0.46357336365805324
ENSG00000272023,nan
ENSG00000155329,1.271607283603892
ENSG00000286408,-1.2622434112137026
ENSG00000170606,0.6412087691224573
ENSG00000053108,nan
ENSG00000113583,0.5608065111898638
ENSG00000213585,1.4340074002492758
ENSG00000271737,-1.2739173526518603
ENSG00000081059,0.47991299070888327
ENSG00000113558,-0.9149506538001779
ENSG00000113575,-1.3901277100493612
ENSG00000006837,-1.497193193570559
ENSG00000119048,-0.7576911204709127
ENSG00000237190,-0.9525452014270779
ENSG00000251169,nan
ENSG00000043143,1.3426328648686965
ENSG00000152700,-1.6256463096151585
ENSG00000113615,-0.06482938504488832
ENSG00000164615,0.0
ENSG00000145833,0.2941974431111496
ENSG00000181904,-0.5398715455166929
ENSG00000113621,0.16936124830546823
ENSG00000132570,1.0361352945594784
ENSG00000152705,nan
ENSG00000069011,nan
ENSG00000113648,-1.6245849231669243
ENSG00000270021,-0.8647467602684064
ENSG00000255833,2.336754329569464
ENSG00000145824,nan
ENSG00000120708,-0.5506968689744418
ENSG00000164621,6.506253343459035
ENSG00000113658,-1.1930392410019766
ENSG00000249803,nan
ENSG00000152377,10.67579238910475
ENSG00000146021,0.9871238518281789
ENSG00000177733,0.22720104728709653
ENSG00000250159,11.092885050239426
ENSG00000120729,-0.18068552354135467
ENSG00000078795,nan
ENSG00000031003,6.080498828165282
ENSG00000112981,-0.4145487340426794
ENSG00000112983,1.6670889456266844
ENSG00000112984,-0.8080119113137433
ENSG00000094880,1.1612188588016572
ENSG00000158402,0.13671726444182178
ENSG00000120709,-0.5473531887246811
ENSG00000120733,1.0
ENSG00000132563,-1.184959101421267
ENSG00000120738,-0.5113457476140901
ENSG00000120705,-0.8296257208402887
ENSG00000113013,0.3228512442066808
ENSG00000044115,0.9018740674825795
ENSG00000253404,-1.6421633013109271
ENSG00000146006,nan
ENSG00000120725,2.5346985057830147
ENSG00000280987,0.31276580853606484
ENSG00000281398,5.3982119900870815
ENSG00000015479,28.77074872205067
ENSG00000120727,0.813604357960284
ENSG00000170482,nan
ENSG00000170476,0.018975925801985122
ENSG00000228672,-0.1554813540239061
ENSG00000170469,-0.7302526743320322
ENSG00000170464,2.3754688395808783
ENSG00000249751,2.6487643576321114
ENSG00000184584,-0.9766855681310316
ENSG00000131508,-1.54483361669362
ENSG00000171604,0.4163011374806828
ENSG00000271792,nan
ENSG00000146005,2.863425111550621
ENSG00000158458,-1.374163824454879
ENSG00000245146,-2.13561371057935
ENSG00000185129,8.841039643824185
ENSG00000182700,-0.29469138205511314
ENSG00000254363,5.697937101245791
ENSG00000120306,-0.6046239917294148
ENSG00000250069,nan
ENSG00000113068,-1.4756496776240453
ENSG00000113070,0.5537895108394936
ENSG00000249637,-1.209791258862188
ENSG00000131503,-0.4149550532851567
ENSG00000213523,-0.5551333282194388
ENSG00000243056,-0.8863021460327472
ENSG00000113108,1.4240723341106079
ENSG00000176087,-0.3246233272133599
ENSG00000170458,5.466230487030271
ENSG00000131495,0.4773961907971322
ENSG00000113119,-1.3921321869082963
ENSG00000113141,-0.707031142944457
ENSG00000120314,1.279544990254474
ENSG00000256453,-1.0417036013737417
ENSG00000170445,-1.1574870025122923
ENSG00000112855,-1.3840285478129062
ENSG00000146007,0.12893832426776974
ENSG00000204970,nan
ENSG00000255408,nan
ENSG00000204967,-0.4143704620062143
ENSG00000204965,nan
ENSG00000081842,-0.701029219374966
ENSG00000204963,-1.9837215803200747
ENSG00000204961,nan
ENSG00000250120,0.374687645571241
ENSG00000239389,nan
ENSG00000248383,nan
ENSG00000112852,2.3484476661477998
ENSG00000113205,5.946698576950233
ENSG00000272108,0.0855478408074688
ENSG00000081818,0.4028081994386605
ENSG00000113209,-0.17700479798252222
ENSG00000113211,-1.9918157975829898
ENSG00000113212,4.564715718400667
ENSG00000272674,-2.372131691005415
ENSG00000177839,-0.46400914479480493
ENSG00000120324,-0.51505955481614
ENSG00000197479,-1.271907747831164
ENSG00000120328,0.24705932266430097
ENSG00000187372,-1.216940786039849
ENSG00000120327,-0.9845260452170858
ENSG00000113248,1.1736337556406256
ENSG00000178913,0.20761333340115887
ENSG00000288095,nan
ENSG00000272070,nan
ENSG00000204956,-0.0573237231542521
ENSG00000081853,-0.14071848333044942
ENSG00000254245,nan
ENSG00000262576,nan
ENSG00000253485,nan
ENSG00000253731,-1.50314647450302
ENSG00000253537,-0.06171876373655374
ENSG00000253305,nan
ENSG00000253846,3.1014689202107464
ENSG00000254122,nan
ENSG00000253873,2.0020808447027223
ENSG00000240184,3.833483835697566
ENSG00000131504,5.28525487667044
ENSG00000171720,0.3049006200677744
ENSG00000164620,8.286594217919998
ENSG00000197948,1.6152580208880385
ENSG00000120318,0.6514377235991364
ENSG00000287527,-2.4218334332387172
ENSG00000278925,nan
ENSG00000156453,3.514193134309057
ENSG00000287726,-1.264278506829576
ENSG00000081791,1.4254765958591409
ENSG00000113555,-0.34282875038934996
ENSG00000271871,nan
ENSG00000013561,0.10466120530039992
ENSG00000113552,-0.3970039089358004
ENSG00000131507,-0.3754989370103529
ENSG00000187678,-0.4358142427056676
