Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000248049,UBA6-AS1,0.05292927405256016,0.13945059784036928,0.9112362286355997,0.048937766339669335,-0.13945059784036928,0.9112362286355997
ENSG00000083896,YTHDC1,0.20510093695367063,0.4541831913235286,0.061215259909313986,0.15018831738726107,-0.4541831913235286,0.061215259909313764
ENSG00000197888,UGT2B17,0.018194437955567556,5.139450597840369,2.545427433645056e-06,0.0,-5.139450597840369,2.545427433645056e-06
ENSG00000173597,SULT1B1,0.00992423888485503,2.7768805184556618,0.01636010934521461,0.0011250061227510192,-2.7768805184556618,0.01636010934521461
ENSG00000109193,SULT1E1,0.001654039814142505,2.554488097119213,0.41953933465675025,0.0,-2.554488097119213,0.41953933465675025
ENSG00000181617,FDCSP,0.004962119442427515,-2.8549028390184885,1.4725051855777402e-06,0.047250257155542805,2.8549028390184885,1.4725051855777402e-06
ENSG00000171195,MUC7,0.001654039814142505,0.9695255963980571,1.0,0.0011250061227510192,-0.9695255963980571,1.0
ENSG00000286848,AC009570.2,0.00330807962828501,3.1394505978403693,0.1492995897894709,0.0,-3.1394505978403693,0.1492995897894709
ENSG00000132465,JCHAIN,11.735412481341074,3.9798636401734497,2.046759779313295e-257,0.7425040410156727,-3.9798636401734497,2.0467597793146914e-257
ENSG00000132467,UTP3,0.10089642866269281,-0.5357097118523648,0.05739141056638277,0.147938305141759,0.5357097118523648,0.05739141056638277
ENSG00000272986,AC009570.1,0.00330807962828501,3.1394505978403693,0.1606602722944726,0.0,-3.1394505978403693,0.1606602722944726
ENSG00000018189,RUFY3,0.09097218977783778,1.1720184602968007,0.0002796211033736085,0.04050022041903669,-1.1720184602968007,0.0002796211033736085
ENSG00000132463,GRSF1,0.3093054452446484,-0.6491462659298739,0.00047033516966662233,0.4865651480898158,0.6491462659298739,0.00047033516966662233
ENSG00000173542,MOB1B,0.13893934438797043,-0.4707491943798092,0.21798355767919061,0.19406355617455082,0.4707491943798092,0.21798355767919061
ENSG00000156136,DCK,0.09262622959198029,-0.6405278852859286,0.023218740844159234,0.1462507959576325,0.6405278852859286,0.023218740844159234
ENSG00000080493,SLC4A4,0.001654039814142505,-0.030474403601942868,1.0,0.002812515306877548,0.030474403601942868,1.0
ENSG00000156140,ADAMTS3,0.004962119442427515,2.554488097119213,0.1296503127270964,0.0005625030613755096,-2.554488097119213,0.1296503127270965
ENSG00000163626,COX18,0.05954543330913018,0.7866615392482474,0.1504200653472434,0.03487518980528159,-0.7866615392482474,0.1504200653472434
ENSG00000132466,ANKRD17,0.14555550364454045,-0.22244390436463712,0.5027457487685735,0.17100093065815491,0.22244390436463712,0.5027457487685735
ENSG00000250220,AC053527.2,0.008270199070712525,-0.7185303972872026,0.41953933465675025,0.01575008571851427,0.7185303972872026,0.41953933465675025
ENSG00000163631,ALB,0.0,-0.030474403601942868,1.0,0.0011250061227510192,0.030474403601942868,1.0
ENSG00000169429,CXCL8,0.07939391107884024,0.2266834358951817,0.625476919295868,0.06862537348781217,-0.2266834358951817,0.625476919295868
ENSG00000124875,CXCL6,0.04300503516770513,3.13945059784037,1.563344015507537e-08,0.004500024491004077,-3.13945059784037,1.563344015507537e-08
ENSG00000109272,PF4V1,0.001654039814142505,2.554488097119213,0.41953933465675025,0.0,-2.554488097119213,0.41953933465675025
ENSG00000163739,CXCL1,0.1984847776971006,-0.7040682035954287,0.001041990289252158,0.32512676947504454,0.7040682035954287,0.001041990289252158
ENSG00000163737,PF4,0.00992423888485503,2.7768805184556618,0.01636010934521461,0.0011250061227510192,-2.7768805184556618,0.01636010934521461
ENSG00000163736,PPBP,0.00330807962828501,2.1394505978403693,0.31262511928261527,0.0005625030613755096,-2.1394505978403693,0.31262511928261527
ENSG00000163735,CXCL5,0.00661615925657002,3.876416192006576,0.014738460642368225,0.0,-3.876416192006576,0.014738460642368225
ENSG00000163734,CXCL3,0.041350995353562625,1.2105336959018524,0.015502362426846052,0.018000097964016307,-1.2105336959018524,0.015502362426846052
ENSG00000081041,CXCL2,0.15547974252939548,3.6007817493931484,1.945365283217889e-29,0.01237506735026121,-3.6007817493931484,1.945365283217889e-29
ENSG00000163738,MTHFD2L,0.05127523423841766,-0.730914121743035,0.03679572718440581,0.08718797451320398,0.730914121743035,0.03679572718440581
ENSG00000124882,EREG,0.001654039814142505,0.9695255963980571,1.0,0.0011250061227510192,-0.9695255963980571,1.0
ENSG00000250532,AC021180.1,0.0,0.5544880971192132,1.0,0.0005625030613755096,-0.5544880971192132,1.0
ENSG00000109321,AREG,0.0959343092202653,3.044813723702295,2.5818044995711777e-16,0.011250061227510192,-3.044813723702295,2.5818044995711777e-16
ENSG00000169116,PARM1,0.0661615925657002,3.742115100294985,3.3215198528165095e-10,0.004500024491004077,-3.742115100294985,3.3215198528165095e-10
ENSG00000163743,RCHY1,0.0975883490344078,-1.2425248807169318,1.6398110034181478e-07,0.23400127353221198,1.2425248807169318,1.6398110034181478e-07
ENSG00000174796,THAP6,0.02977271665456509,-0.36750939087951284,0.7549977838030515,0.03993771735766118,0.36750939087951284,0.7549977838030515
ENSG00000138757,G3BP2,0.4118559137214838,-0.42077522455927996,0.037389066126273865,0.5523780062707504,0.42077522455927996,0.037389066126273865
ENSG00000138768,USO1,0.21502517583852565,0.08011645845796789,0.8638313510519975,0.20418861127930998,-0.08011645845796789,0.8638313510519975
ENSG00000138744,NAAA,0.04465907498184764,2.361843019176818,0.006981397557327551,0.008437545920632644,-2.361843019176818,0.006981397557327551
ENSG00000198301,SDAD1,0.09262622959198029,-0.212534730903172,0.6064858047526032,0.10856309084547336,0.212534730903172,0.6064858047526032
ENSG00000138755,CXCL9,0.33742412208507105,-0.25186111207724515,0.31262511928261527,0.4027521919448649,0.25186111207724515,0.31262511928261527
ENSG00000156219,ART3,0.014886358327282545,-0.5498485626955221,1.0,0.023625128577771402,0.5498485626955221,1.0
ENSG00000169245,CXCL10,0.3390781618992135,-1.190508979955619,2.9408372176717797e-10,0.7762542246982033,1.190508979955619,2.9408372176717797e-10
ENSG00000169248,CXCL11,0.0330807962828501,-0.7946614665031726,0.061097805327343005,0.05962532450580402,0.7946614665031726,0.061097805327343005
ENSG00000138750,NUP54,0.07443179163641273,-0.29698937817069826,0.42672717058723125,0.09281300512695909,0.29698937817069826,0.42672717058723125
ENSG00000138760,SCARB2,0.5342548599680291,0.2577134794601894,0.18350549745674372,0.4471899337935301,-0.2577134794601894,0.18350549745674372
ENSG00000189157,FAM47E,0.004962119442427515,-0.030474403601942868,1.0,0.006187533675130605,0.030474403601942868,1.0
ENSG00000118804,STBD1,0.024810597212137575,0.38456309567690106,0.6309268503187934,0.019687607148142834,-0.38456309567690106,0.6309268503187934
ENSG00000163749,CCDC158,0.001654039814142505,2.554488097119213,0.41953933465675025,0.0,-2.554488097119213,0.41953933465675025
ENSG00000138771,SHROOM3,0.011578278698997536,0.030926141062200152,1.0,0.01237506735026121,-0.030926141062200152,1.0
ENSG00000233860,AC107072.2,0.001654039814142505,2.554488097119213,0.41953933465675025,0.0,-2.554488097119213,0.41953933465675025
ENSG00000138758,SEPTIN11,0.3390781618992135,-0.33455062253209866,0.1582132204683468,0.4286273327681383,0.33455062253209866,0.1582132204683468
ENSG00000118816,CCNI,0.6814644034267121,0.13596161176048993,0.5249551335696884,0.6204408766971871,-0.13596161176048993,0.5249551335696884
ENSG00000138764,CCNG2,0.11909086661826036,0.3096844283625062,0.3686756789775026,0.09675052655658765,-0.3096844283625062,0.3686756789775026
ENSG00000156234,CXCL13,0.11247470736169035,1.4731879950173656,7.54323943951576e-07,0.04050022041903669,-1.4731879950173656,7.54323943951576e-07
ENSG00000138767,CNOT6L,0.2679544498910858,1.8157534100999515,1.058570045954622e-17,0.0759379132856938,-1.8157534100999515,1.058570045954622e-17
ENSG00000169288,MRPL1,0.06781563237984271,-0.4625854162397278,0.19635709090946463,0.09506301737246112,0.4625854162397278,0.19635709090946463
ENSG00000138759,FRAS1,0.0,-0.7674399977681485,0.7611807255081324,0.0022500122455020384,0.7674399977681485,0.761180725508133
ENSG00000138772,ANXA3,0.001654039814142505,2.554488097119213,0.41953933465675025,0.0,-2.554488097119213,0.41953933465675025
ENSG00000251442,LINC01094,0.01323231851314004,1.9170581765039216,0.05857737115068062,0.0033750183682530574,-1.9170581765039216,0.05857737115068062
ENSG00000138756,BMP2K,0.15217166290111048,0.6842559720895429,0.008691061902809504,0.09506301737246112,-0.6842559720895429,0.008691061902809504
ENSG00000163291,PAQR3,0.07112371200812771,0.15593872062893865,0.7965005783608875,0.0646878520581836,-0.15593872062893865,0.7965005783608875
ENSG00000249307,LINC01088,0.01323231851314004,1.5544880971192132,0.10357874296169442,0.004500024491004077,-1.5544880971192132,0.10357874296169442
ENSG00000250334,LINC00989,0.0,0.5544880971192132,1.0,0.0005625030613755096,-0.5544880971192132,1.0
ENSG00000251399,AC092542.1,0.001654039814142505,2.554488097119213,0.41953933465675025,0.0,-2.554488097119213,0.41953933465675025
ENSG00000163297,ANTXR2,0.13728530457382793,2.7373521542690247,3.036730859194366e-17,0.020250110209518345,-2.7373521542690247,3.036730859194366e-17
ENSG00000152784,PRDM8,0.018194437955567556,3.554488097119213,0.0028787712982126326,0.0011250061227510192,-3.554488097119213,0.0028787712982126326
ENSG00000138675,FGF5,0.00330807962828501,2.1394505978403693,0.31262511928261527,0.0005625030613755096,-2.1394505978403693,0.31262511928261527
ENSG00000138670,RASGEF1B,0.041350995353562625,1.862610392481546,0.0001658155088909255,0.011250061227510192,-1.862610392481546,0.0001658155088909255
ENSG00000273156,AC124016.2,0.01654039814142505,-0.7934352063010932,0.6218823801227881,0.030937668375653028,0.7934352063010932,0.6218823801228235
ENSG00000138668,HNRNPD,0.8882193801945252,0.1788672334661855,0.38984952266584855,0.7846917706188359,-0.1788672334661855,0.38984952266584855
ENSG00000272677,AC124016.1,0.018194437955567556,-0.8605494021596307,0.1307636822909406,0.03543769286665711,0.8605494021596307,0.1307636822909406
ENSG00000152795,HNRNPDL,1.1776763476694636,0.1595714832924961,0.39223324228217926,1.0541307370177049,-0.1595714832924961,0.39223324228217926
ENSG00000145293,ENOPH1,0.15217166290111048,-0.7040146176265154,0.0019428970549791092,0.24975135925072625,0.7040146176265154,0.0019428970549791092
ENSG00000249242,TMEM150C,0.023156557397995072,1.8764161920065758,0.009741736041963244,0.006187533675130605,-1.8764161920065758,0.009741736041963244
ENSG00000145284,SCD5,0.024810597212137575,2.2325600022318515,0.0008093378861944437,0.005062527552379586,-2.2325600022318515,0.0008093378861944437
ENSG00000138674,SEC31A,0.46974730721647145,0.4780850254601321,0.007934094410135808,0.33750183682530577,-0.4780850254601321,0.007934094410135808
ENSG00000251022,THAP9-AS1,0.1323231851314004,0.1327868675593593,0.7808503053912135,0.12150066125711008,-0.1327868675593593,0.7808503053912135
ENSG00000168152,THAP9,0.00661615925657002,-0.515901230772184,0.6794498434366454,0.011250061227510192,0.515901230772184,0.6794498434366454
ENSG00000189308,LIN54,0.05954543330913018,0.4785392438859146,0.31262511928261527,0.043312735725914236,-0.4785392438859146,0.31262511928261527
ENSG00000138663,COPS4,0.1306691453172579,-0.2784019170455281,0.3865086238547103,0.15975086943064473,0.2784019170455281,0.3865086238547103
ENSG00000145287,PLAC8,0.05458331386670267,2.472025936927241,5.739188482312141e-08,0.009562552043383663,-2.472025936927241,5.739188482312141e-08
ENSG00000173085,COQ2,0.0661615925657002,-0.9827776615706463,0.0007588873729995521,0.13331322554599578,0.9827776615706463,0.0007588873729995521
ENSG00000173083,HPSE,0.034734836096992606,0.9264568745061714,0.08778554926593145,0.018562601025391815,-0.9264568745061714,0.08778554926593145
ENSG00000163312,HELQ,0.04962119442427515,-0.259499917270837,0.6161170470124067,0.06075033062855504,0.259499917270837,0.6161170470124067
ENSG00000163319,MRPS18C,0.3010352461739359,-0.9905079962842979,1.9943474827494214e-08,0.6001907664876688,0.9905079962842979,1.9943474827494214e-08
ENSG00000163322,ABRAXAS1,0.03804291572527762,-0.14595162102187942,0.8452254117642265,0.043312735725914236,0.14595162102187942,0.8452254117642265
ENSG00000138678,GPAT3,0.008270199070712525,-2.2181014067777145,4.99432007658377e-05,0.045562747971416274,2.2181014067777145,4.99432007658377e-05
ENSG00000163623,NKX6-1,0.00992423888485503,0.9024114005395205,0.432394212315536,0.005625030613755096,-0.9024114005395205,0.432394212315536
ENSG00000163624,CDS1,0.001654039814142505,1.5544880971192132,0.6309268503187934,0.0005625030613755096,-1.5544880971192132,0.6309268503187934
ENSG00000163625,WDFY3,0.10585854810512033,0.6226595997607931,0.19946255388157808,0.06918787654918768,-0.6226595997607931,0.19946255388157808
ENSG00000180769,WDFY3-AS2,0.004962119442427515,-0.3524024984893046,0.7723373058994069,0.007875042859257135,0.3524024984893046,0.7723373058994069
ENSG00000138639,ARHGAP24,0.028118676840422588,3.1394505978403693,5.290050866894459e-06,0.002812515306877548,-3.1394505978403693,5.290050866894459e-06
ENSG00000109339,MAPK10,0.02977271665456509,4.217453109841643,3.307536668419271e-08,0.0011250061227510192,-4.217453109841643,3.307536668419271e-08
ENSG00000163629,PTPN13,0.07773987126469774,0.332095675782766,0.44417808230281786,0.06243783981268156,-0.332095675782766,0.44417808230281786
ENSG00000163633,C4orf36,0.001654039814142505,-0.2528668249383905,0.8647621235724259,0.0033750183682530574,0.2528668249383905,0.8647621235724259
ENSG00000284968,AC093827.4,0.00330807962828501,1.1394505978403693,0.7869723405344761,0.0016875091841265287,-1.1394505978403693,0.7869723405344761
ENSG00000172493,AFF1,0.24976001193551828,1.8716782729999129,8.113912417379096e-18,0.06806287042643666,-1.8716782729999129,8.113912417379096e-18
ENSG00000145332,KLHL8,0.05127523423841766,0.404740977614531,0.41953933465675025,0.03937521429628567,-0.404740977614531,0.41953933465675025
ENSG00000170509,HSD17B13,0.004962119442427515,1.5544880971192132,0.33588541212988504,0.0016875091841265287,-1.5544880971192132,0.33588541212988504
ENSG00000198189,HSD17B11,0.23487365360823573,-0.8267371814519211,1.808927282482528e-05,0.41850227766337916,0.8267371814519211,1.808927282482528e-05
ENSG00000170502,NUDT9,0.10089642866269281,-0.014877548550924047,1.0,0.10293806023171825,0.014877548550924047,1.0
ENSG00000152583,SPARCL1,1.2074490643240288,3.7283656901870263,4.703152865806116e-124,0.09056299288145704,-3.7283656901870263,4.703152865806116e-124
ENSG00000029559,IBSP,0.0,-0.7674399977681485,0.7611807255081324,0.0022500122455020384,0.7674399977681485,0.761180725508133
ENSG00000118785,SPP1,1.414204041091842,-0.17317793630923067,0.44421088308699774,1.594133675938194,0.17317793630923067,0.44421088308699774
ENSG00000118762,PKD2,0.13563126475968543,-0.13116840322141554,0.7808946560739642,0.14962581432588556,0.13116840322141554,0.7808946560739642
ENSG00000118777,ABCG2,0.01323231851314004,1.5544880971192132,0.10357874296169442,0.004500024491004077,-1.5544880971192132,0.10357874296169442
ENSG00000163644,PPM1K,0.08931814996369528,1.6079273560806744,1.5126479700128115e-06,0.029250159191526497,-1.6079273560806744,1.5126479700128115e-06
ENSG00000138642,HERC6,0.02646463702628008,-0.1909390757951881,0.7869723405344761,0.03150017143702854,0.1909390757951881,0.7869723405344761
ENSG00000138646,HERC5,0.02977271665456509,-0.08022743879904137,1.0,0.032625177559779554,0.08022743879904137,1.0
ENSG00000145337,PYURF,0.3787751174386337,-1.3632342187508113,7.511251780603857e-16,0.9770678176092602,1.3632342187508113,7.511251780603857e-16
ENSG00000285122,PIGY-DT,0.00330807962828501,-0.5609891203007225,0.7723373058994069,0.006750036736506115,0.5609891203007225,0.7723373058994069
ENSG00000138641,HERC3,0.03804291572527762,0.9695255963980571,0.05525998649442411,0.019687607148142834,-0.9695255963980571,0.05525998649442411
ENSG00000177432,NAP1L5,0.018194437955567556,-1.07000276778858,0.03620440224619078,0.0410627234804122,1.07000276778858,0.03620440224619078
ENSG00000248019,FAM13A-AS1,0.014886358327282545,2.069061269948972,0.017165092665064715,0.0033750183682530574,-2.069061269948972,0.017165092665064715
ENSG00000138640,FAM13A,0.06119947312327269,0.944434615435227,0.016346756960180845,0.03206267449840405,-0.944434615435227,0.016346756960180845
ENSG00000180346,TIGD2,0.011578278698997536,-0.08936809265551116,1.0,0.01350007347301223,0.08936809265551116,1.0
ENSG00000270720,AC104785.1,0.001654039814142505,2.554488097119213,0.41953933465675025,0.0,-2.554488097119213,0.41953933465675025
ENSG00000185477,GPRIN3,0.11743682680411786,1.6158886417833567,2.8052903075110328e-08,0.03825020817353465,-1.6158886417833567,2.8052903075110328e-08
ENSG00000251095,AC093866.1,0.0,0.5544880971192132,1.0,0.0005625030613755096,-0.5544880971192132,1.0
ENSG00000145335,SNCA,0.5243306210831741,-1.6852980451107027,2.9331505936447624e-26,1.6891966933106553,1.6852980451107027,2.9331505936447624e-26
ENSG00000274238,AC097478.1,0.001654039814142505,2.554488097119213,0.41953933465675025,0.0,-2.554488097119213,0.41953933465675025
ENSG00000276542,AC097478.2,0.0,0.5544880971192132,1.0,0.0005625030613755096,-0.5544880971192132,1.0
ENSG00000247775,SNCA-AS1,0.001654039814142505,0.5544880971192132,1.0,0.0016875091841265287,-0.5544880971192132,1.0
ENSG00000138722,MMRN1,0.06946967219398521,4.173397929763707,6.71472864915291e-17,0.0033750183682530574,-4.173397929763707,6.71472864915291e-17
ENSG00000163104,SMARCAD1,0.10916662773340534,0.49129427063201936,0.1296503127270964,0.07818792553119583,-0.49129427063201936,0.1296503127270965
ENSG00000163106,HPGDS,0.001654039814142505,0.9695255963980571,1.0,0.0011250061227510192,-0.9695255963980571,1.0
ENSG00000287552,AC109925.2,0.0,0.5544880971192132,1.0,0.0005625030613755096,-0.5544880971192132,1.0
ENSG00000163110,PDLIM5,0.3010352461739359,0.8317831960781774,2.021506540017996e-05,0.1693134214740284,-0.8317831960781774,2.021506540017996e-05
ENSG00000249599,BMPR1B-DT,0.001654039814142505,1.5544880971192132,0.6309268503187934,0.0005625030613755096,-1.5544880971192132,0.6309268503187934
ENSG00000138696,BMPR1B,0.01323231851314004,-0.5235144148820599,0.5667875973036285,0.020812613270893857,0.5235144148820599,0.5667875973036285
ENSG00000182168,UNC5C,0.001654039814142505,-0.2528668249383905,0.8647621235724259,0.0033750183682530574,0.2528668249383905,0.8647621235724259
ENSG00000271474,AC106881.1,0.001654039814142505,0.5544880971192132,1.0,0.0016875091841265287,-0.5544880971192132,1.0
ENSG00000214559,AC019077.1,0.0,-0.030474403601942868,1.0,0.0011250061227510192,0.030474403601942868,1.0
ENSG00000138698,RAP1GDS1,0.15878782215768047,-0.12636983082426134,0.7436227114439491,0.17437594902640796,0.12636983082426134,0.7436227114439491
ENSG00000168785,TSPAN5,0.08104795089298275,2.950416773450353,1.2184711597663176e-13,0.010125055104759173,-2.950416773450353,1.2184711597663176e-13
ENSG00000260641,AC114811.2,0.0,0.5544880971192132,1.0,0.0005625030613755096,-0.5544880971192132,1.0
ENSG00000151247,EIF4E,0.21502517583852565,-0.7519389042279607,0.0002601872487707664,0.3639394807099547,0.7519389042279607,0.0002601872487707664
ENSG00000263923,AC019131.1,0.0,0.5544880971192132,1.0,0.0005625030613755096,-0.5544880971192132,1.0
ENSG00000164024,METAP1,0.10916662773340534,-0.008779332502623749,1.0,0.11081310309097539,0.008779332502623749,1.0
ENSG00000272777,AC019131.2,0.008270199070712525,1.1394505978403693,0.41953933465675025,0.003937521429628567,-1.1394505978403693,0.41953933465675025
ENSG00000197894,ADH5,0.3423862415274986,-0.6215891313046937,0.0013890583046580229,0.5281903746316036,0.6215891313046937,0.0013890583046580229
ENSG00000246090,AP002026.1,0.008270199070712525,1.1394505978403693,0.3686756789775026,0.003937521429628567,-1.1394505978403693,0.3686756789775026
ENSG00000196616,ADH1B,0.00330807962828501,3.1394505978403693,0.1492995897894709,0.0,-3.1394505978403693,0.1492995897894709
ENSG00000145331,TRMT10A,0.014886358327282545,-0.40898602685567287,0.6161404290872818,0.021375116332269364,0.40898602685567287,0.6161404290872818
ENSG00000248713,C4orf54,0.0,-1.4455119028807868,0.378624581530926,0.003937521429628567,1.4455119028807868,0.378624581530926
ENSG00000070190,DAPP1,0.06285351293741519,4.032535393923858,5.002015559214063e-15,0.0033750183682530574,-4.032535393923858,5.002015559214063e-15
ENSG00000109270,LAMTOR3,0.14059338420211293,-0.5966759762144371,0.01377985066382889,0.21431366638406915,0.5966759762144371,0.01377985066382889
ENSG00000164031,DNAJB14,0.14059338420211293,0.2803131336802194,0.587665627551258,0.11643813370473048,-0.2803131336802194,0.587665627551258
ENSG00000164032,H2AFZ,2.9690014663857967,-1.6306191024650651,7.029117352574929e-32,9.187925004507573,1.6306191024650651,7.029117352574929e-32
ENSG00000245322,AC097460.1,0.0,-0.4455119028807868,0.7611807255081324,0.0016875091841265287,0.4455119028807868,0.761180725508133
ENSG00000145358,DDIT4L,0.004962119442427515,1.9695255963980571,0.2278159835210425,0.0011250061227510192,-1.9695255963980571,0.2278159835210425
ENSG00000164035,EMCN,0.10585854810512033,3.489393068897329,1.399605747772233e-20,0.009000048982008154,-3.489393068897329,1.399605747772233e-20
ENSG00000138814,PPP3CA,0.1339772249455429,0.61741935284567,0.027112595765016068,0.0877504775745795,-0.61741935284567,0.027112595765016068
ENSG00000254531,AP001816.1,0.034734836096992606,0.34149437378501535,0.6309268503187934,0.02812515306877548,-0.34149437378501535,0.6309268503187934
ENSG00000153064,BANK1,0.046313114795990144,3.6051141701891822,2.0042886696432817e-10,0.0033750183682530574,-3.6051141701891822,2.0042886696432817e-10
ENSG00000138821,SLC39A8,0.0661615925657002,0.21160038359620525,0.7332174488483972,0.05793781532167749,-0.21160038359620525,0.7332174488483972
ENSG00000248161,AC098487.1,0.01654039814142505,-0.4455119028807868,0.5486479749819481,0.024187631639146914,0.4455119028807868,0.5486479749819481
ENSG00000260651,AF213884.3,0.001654039814142505,1.5544880971192132,0.6309268503187934,0.0005625030613755096,-1.5544880971192132,0.6309268503187934
ENSG00000109320,NFKB1,0.14059338420211293,0.3734225380717011,0.2087441004452701,0.10912559390684887,-0.3734225380717011,0.2087441004452701
ENSG00000109323,MANBA,0.12239894624654538,0.41698457336927897,0.17290762436737975,0.09225050206558358,-0.41698457336927897,0.17290762436737975
ENSG00000109332,UBE2D3,0.985807729228933,-0.2607852282890272,0.14492410439078135,1.18125642888857,0.2607852282890272,0.14492410439078135
ENSG00000246560,UBE2D3-AS1,0.008270199070712525,-1.5884698567228295,0.010943578229920571,0.029250159191526497,1.5884698567228295,0.010943578229920571
ENSG00000145354,CISD2,0.3357700822709285,-0.47699013435395443,0.023707225680284327,0.4685650501257995,0.47699013435395443,0.023707225680284327
ENSG00000164037,SLC9B1,0.008270199070712525,0.05198775659003019,1.0,0.009000048982008154,-0.05198775659003019,1.0
ENSG00000164038,SLC9B2,0.01654039814142505,5.0139197157565105,8.879548150653697e-06,0.0,-5.0139197157565105,8.879548150653697e-06
ENSG00000164039,BDH2,0.10916662773340534,0.5437616905261553,0.07827924516342259,0.07537541022431829,-0.5437616905261553,0.07827924516342259
ENSG00000138778,CENPE,0.0645075527515577,0.29145369128541976,0.6309268503187934,0.05343779083067341,-0.29145369128541976,0.6309268503187934
ENSG00000168772,CXXC4,0.00330807962828501,0.8175225029530075,0.8274546780581882,0.0022500122455020384,-0.8175225029530075,0.8274546780581882
ENSG00000245384,CXXC4-AS1,0.001654039814142505,1.5544880971192132,0.6309268503187934,0.0005625030613755096,-1.5544880971192132,0.6309268503187934
ENSG00000251259,AC004069.1,0.001654039814142505,0.9695255963980571,1.0,0.0011250061227510192,-0.9695255963980571,1.0
ENSG00000168769,TET2,0.06946967219398521,1.1478628376565703,0.005127906464751105,0.03150017143702854,-1.1478628376565703,0.005127906464751105
ENSG00000138777,PPA2,0.15878782215768047,-0.7763363982565452,0.00037368534281877094,0.27393899088987317,0.7763363982565452,0.00037368534281877094
ENSG00000138785,INTS12,0.06946967219398521,-0.11727923113921523,0.9170432033097996,0.0765004163470693,0.11727923113921523,0.9170432033097996
ENSG00000138780,GSTCD,0.01654039814142505,-0.2340077976870747,0.807246302214505,0.020812613270893857,0.2340077976870747,0.807246302214505
ENSG00000168743,NPNT,0.008270199070712525,4.139450597840369,0.02111339618433676,0.0,-4.139450597840369,0.02111339618433676
ENSG00000250740,AC109361.2,0.0,0.5544880971192132,1.0,0.0005625030613755096,-0.5544880971192132,1.0
ENSG00000249635,AC109361.1,0.00330807962828501,2.1394505978403693,0.31262511928261527,0.0005625030613755096,-2.1394505978403693,0.31262511928261527
ENSG00000145348,TBCK,0.04300503516770513,-0.2604800090482655,0.7740851073709487,0.0528752877692979,0.2604800090482655,0.7740851073709487
ENSG00000164022,AIMP1,0.17863629992739055,-0.5446063178135216,0.016221183135765968,0.26212642660098745,0.5446063178135216,0.016221183135765968
ENSG00000286147,AC092445.1,0.001654039814142505,2.554488097119213,0.41953933465675025,0.0,-2.554488097119213,0.41953933465675025
ENSG00000155011,DKK2,0.01984847776971006,2.932999720372944,0.0002837100028104253,0.0022500122455020384,-2.932999720372944,0.0002837100028104253
ENSG00000138801,PAPSS1,0.3192296841295035,-0.17202854781596177,0.5243448636842655,0.36056446234170164,0.17202854781596177,0.5243448636842655
ENSG00000164023,SGMS2,0.023156557397995072,0.8175225029530075,0.2853675275394819,0.01350007347301223,-0.8175225029530075,0.2853675275394819
ENSG00000245293,AC096564.1,0.004962119442427515,-0.030474403601942868,1.0,0.006187533675130605,0.030474403601942868,1.0
ENSG00000155016,CYP2U1,0.06781563237984271,-0.24301903898204325,0.6677880733766433,0.08156294389944889,0.24301903898204325,0.6677880733766433
ENSG00000249604,AC096564.2,0.0,0.5544880971192132,1.0,0.0005625030613755096,-0.5544880971192132,1.0
ENSG00000138796,HADH,0.19021457862638808,-0.6237045203066993,0.00393127629439774,0.294751604160767,0.6237045203066993,0.00393127629439774
ENSG00000138795,LEF1,0.34073220171335605,-0.9784371381702469,1.4143201032618628e-08,0.673316164466485,0.9784371381702469,1.4143201032618628e-08
ENSG00000232021,LEF1-AS1,0.018194437955567556,0.13945059784036928,0.8938661649253108,0.017437594902640796,-0.13945059784036928,0.8938661649253108
ENSG00000234492,RPL34-AS1,0.0,0.5544880971192132,1.0,0.0005625030613755096,-0.5544880971192132,1.0
ENSG00000109475,RPL34,13.50192700284527,-1.119391805070879,4.35032727493369e-17,29.304721988479923,1.119391805070879,4.3503272749374e-17
ENSG00000198856,OSTC,0.8071714293015425,-0.6462475681494788,3.0231006161309946e-05,1.26394437891077,0.6462475681494788,3.0231006161309946e-05
ENSG00000286136,AC107071.1,0.0,0.5544880971192132,1.0,0.0005625030613755096,-0.5544880971192132,1.0
ENSG00000164089,ETNPPL,0.0,-1.2528668249383905,0.5364164293872161,0.0033750183682530574,1.2528668249383905,0.5364164293872161
ENSG00000188517,COL25A1,0.0,0.5544880971192132,1.0,0.0005625030613755096,-0.5544880971192132,1.0
ENSG00000247950,SEC24B-AS1,0.004962119442427515,0.5544880971192132,0.8938661649253108,0.003937521429628567,-0.5544880971192132,0.8938661649253108
ENSG00000138802,SEC24B,0.11578278698997535,0.5243261266089609,0.10165434516997043,0.08100044083807338,-0.5243261266089609,0.10165434516997043
ENSG00000005059,MCUB,0.11412874717583285,1.3983688952019313,1.6018069660219633e-06,0.043312735725914236,-1.3983688952019313,1.6018069660219633e-06
ENSG00000138794,CASP6,0.03804291572527762,0.35809088431571023,0.6874658466973508,0.03037516531427752,-0.35809088431571023,0.6874658466973508
ENSG00000273447,AC004067.1,0.00330807962828501,3.1394505978403693,0.1492995897894709,0.0,-3.1394505978403693,0.1492995897894709
